stu_ID,Name,Email,Phone,Company,Joining_Date,Fake_Aadhaar,Salary
6579,Atharv Khanna,deepyamini@example.net,+912901151945,Gupta-Yadav,2026-05-14,109291649540,198760
8839,Raghav Parmer,chakrabartiwarjas@example.org,4246738556,Kaul-Deol,2025-01-06,578925763264,147588
4531,Chavvi Sundaram,robert00@example.net,9731110100,"Dora, Desai and Bassi",2024-06-24,045828549139,166730
3664,Ranveer Bassi,tsaran@example.net,00303014103,Saha-Dhaliwal,2026-03-28,511185111938,73841
7564,Gagan Karpe,vbumb@example.net,08708879993,Mallick-Nagar,2025-11-13,217367049184,159658
8711,Jagdish Shankar,kashvi29@example.com,8150250106,Samra-Jhaveri,2024-04-16,071151735286,99514
8232,Yatin Bedi,vanyasampath@example.com,7204430145,Shanker LLC,2025-10-16,554786683781,78349
8694,Mason Buch,idhingra@example.org,6783095736,"Cheema, Loyal and Basak",2024-05-08,782531949180,164751
4611,Priya Bhavsar,radhakrishnanarya@example.org,03397444164,Manne Ltd,2026-06-14,915373479587,109118
1233,Ishwar Bhargava,hayreaadhya@example.com,05081671151,Loke-Ramesh,2025-02-12,260164273815,142434
3943,Nimrat Patla,rohan83@example.net,+915466191733,"Narayan, Menon and Dugar",2024-09-19,443481248331,165614
7511,Azaan Lad,wraghavan@example.org,01320624701,Johal-Varty,2024-10-31,462367470343,76678
5450,Chaitaly Madan,bahrijairaj@example.org,+910475897222,"Sule, Shenoy and Handa",2026-03-21,383321642909,80772
8745,Darpan Kashyap,pushtisridhar@example.com,+914935636083,"Borah, Dash and Shan",2025-05-05,732800058894,137480
9376,Isha Mangal,ypatel@example.org,8645403369,Koshy-Patla,2026-03-31,603467234247,90858
9400,Anvi Magar,ekiya24@example.net,01298870016,Bedi-Contractor,2025-12-08,029189726955,34314
2237,Charan Sabharwal,bahadurjit27@example.com,7506604319,"Chander, Mutti and Sha",2025-04-07,912070696879,92283
6249,Qadim Kala,galaurishilla@example.org,9234658862,"Murty, Ranganathan and Samra",2025-02-16,809370813908,123225
6499,Ayaan Bhargava,arin06@example.org,1720384137,Chacko PLC,2024-05-22,104963400856,82573
8460,Brinda Sarin,njain@example.com,8286905212,"Salvi, Prashad and Sarraf",2025-01-27,058046083098,128878
9899,Indali Rai,sailuthra@example.net,05641301565,"Bhavsar, Rau and Desai",2024-01-25,785490289862,132005
4762,Zaid Chacko,iapte@example.net,6352952498,Bawa Ltd,2025-09-06,177185870822,167436
8904,Arya Savant,tripathihemangini@example.net,+915993387574,Mane-Seth,2025-05-06,865394761063,95892
3144,Kai Cherian,ethanagrawal@example.com,+911090981134,"Lal, Trivedi and Mody",2024-07-14,738744545111,34106
4341,Pallavi Morar,lankalohit@example.org,+917984498152,Chahal-Desai,2025-05-12,268707646396,89346
2121,Jagat Borra,omtara@example.com,7802583096,"Dugal, Trivedi and Kakar",2025-04-04,353046716990,84709
9794,Vanya Saha,umadan@example.com,7881624358,Pai-Vig,2025-08-17,460659401661,165580
7589,Netra Wali,yashodharachowdhury@example.net,+917688886955,Krishna Inc,2024-02-28,988153649521,48792
3278,Rachana Kala,kgara@example.com,05279379802,Deol and Sons,2024-06-19,517973099613,87288
3053,Chakrika Sankar,bedineha@example.com,+914165561014,Mitter-Venkataraman,2025-10-01,057224176193,85842
7104,Rishi Prashad,ryankaur@example.org,+919611527248,"Banik, Krishna and Yogi",2025-08-05,880855703468,159095
7145,Anika Virk,mpandya@example.org,07502867197,"Nair, Chopra and Pillay",2024-06-20,896266497212,39239
9168,Harshil Sarraf,ubhasin@example.com,5918321286,Chawla LLC,2026-03-19,905096944665,126107
1057,Teerth Sarma,jvarghese@example.com,02581439986,"Tata, Raman and Edwin",2025-02-25,012073991506,71039
4722,Daksh Seth,brijesh17@example.net,+912114055161,Bhalla Group,2025-07-08,273393289906,193141
6867,Falan Verma,akshay14@example.net,2331440990,Sachdeva-Malhotra,2024-03-27,337205370575,160515
8594,Geetika Keer,lucky44@example.org,8667084759,Din-Bahri,2023-09-03,065588370738,153896
8236,Sanaya Chatterjee,chakradev00@example.net,+917225032641,Borde Group,2024-04-02,408112774841,186100
1163,Kevin Reddy,simonthakkar@example.com,+911695682942,Dhawan LLC,2025-04-20,260962532659,104855
7710,Siddharth Sethi,bariasaanvi@example.com,+916940213619,Krishna and Sons,2024-03-03,129606641480,185449
5737,Advika Barman,nachiketbora@example.org,+913499460295,Oak-Oak,2026-05-30,511781072614,194622
2557,Arin Verma,jackson93@example.net,3074115612,Borra Inc,2025-04-03,797748633431,38212
7228,Liam Kapoor,rajzaitra@example.org,+915182417897,"Padmanabhan, Toor and Mangat",2026-01-07,241188482569,150294
5815,Ijaya Sangha,manan66@example.org,1225605647,"Khurana, Seshadri and Manne",2023-08-15,104213131306,63475
2214,Nathaniel Bandi,banjeet74@example.org,5372523121,Ramesh-Tiwari,2024-06-19,035911559330,81888
9995,Amara Pathak,david21@example.org,+910596250243,Dua-Korpal,2025-06-18,209643183214,77138
6289,Rudra Kalita,oni35@example.com,6913870309,"Borde, Vasa and Dey",2023-08-06,475276583305,196578
9634,Chanchal Chacko,bassikrishna@example.net,+911455246568,More-Kapur,2025-10-30,660358347769,81613
4138,Tripti Barman,turvi56@example.org,1443767998,Narang Ltd,2025-01-09,630929557522,66243
6269,Wriddhish Nadig,cbanerjee@example.com,1051497833,Dar LLC,2026-01-20,889552272442,137833
9274,Lohit Pal,azadravel@example.org,+916943806796,"Sachar, Boase and Kari",2026-03-31,734193277653,134598
8873,Max Sant,cluthra@example.org,5023259187,"Narula, Lala and Sule",2025-12-16,537604889015,148305
4708,Nachiket Nigam,eta85@example.com,2694728254,"Bhat, Batta and Choudhury",2025-09-20,988601241800,189806
8540,Urishilla Bava,fdeshpande@example.net,+918654684977,"Ravi, Sharma and Purohit",2025-11-11,356583094039,83215
3964,Darika Natt,saanvi38@example.com,+913570513498,Gandhi Inc,2026-02-15,831384064757,112848
5199,Qadim Bera,naikgauri@example.com,+916733361181,Ramakrishnan PLC,2024-12-09,982876654646,192994
8593,Bahadurjit Pillai,sureshanmol@example.net,+913363983439,"Mander, Chanda and Thakkar",2024-01-16,814410594424,196368
5942,Urishilla Mutti,nathanchokshi@example.net,07080074804,"Kunda, Karpe and Vig",2024-09-04,131239232221,179189
8428,Amrita Goyal,tellaupma@example.org,+919370622945,"Mandal, Mohanty and Palan",2023-08-15,609111562109,189467
4517,Nandini Bali,laddarika@example.net,+910609685539,Nayak-Randhawa,2025-03-26,027584631078,157305
8869,Aadi Dubey,igole@example.org,+917611845552,Chacko PLC,2024-08-25,826760806253,93770
5101,Triya Mangal,sekhonria@example.org,00964397144,Sha LLC,2024-07-12,812480392826,162635
3772,Abha Ghose,pbaral@example.net,+918145580457,"Dugar, Kara and Sachdev",2023-11-25,909030904547,179288
6636,Anita Raja,balaaishani@example.com,6252070938,Kala-Naidu,2023-12-25,512097400456,177615
9320,Anthony Sawhney,ekalingamall@example.org,+919415202362,Khanna Inc,2024-12-27,267788714594,68817
9802,Aarna Muni,charvipingle@example.net,+919826694071,Murthy PLC,2024-01-19,063766992611,192041
2794,Balveer Thaman,mandabaghyawati@example.com,+914698245513,"Amble, Dara and Salvi",2024-09-06,424367887120,195087
1242,Urmi Manda,ladlizachariah@example.org,05770535857,Ghose Group,2023-12-09,978450110627,42667
4514,Sudiksha Dara,kandaelijah@example.com,1092136003,"Nair, Jha and Dutta",2025-07-05,946358290437,99248
5790,Arya Brar,latabhavika@example.net,0631194726,Raju-Pall,2025-01-10,731597286127,81380
5168,Udyati Memon,sarannathaniel@example.org,+913423898310,"Mallick, Ramesh and Lalla",2025-07-20,533689398261,168401
9234,Mugdha Chander,vidhi55@example.org,9429812885,Issac and Sons,2024-12-31,546182062803,167301
8826,Triveni Jaggi,ishwar06@example.org,+917829534225,Sant-Babu,2024-03-10,365643534226,151164
4705,Kai Varma,agrawaljeet@example.net,2155039718,"Walla, Mukherjee and Mani",2024-02-20,763134194178,143881
9690,Gayathri Vig,mukherjeeria@example.net,6113411730,Singhal Ltd,2025-01-26,930939489892,60070
7549,Jairaj Jayaraman,zlad@example.org,+914239751908,"Sanghvi, Comar and Nori",2026-07-07,967063776174,160372
4533,Gautam Vaidya,gaurang75@example.com,1483919078,Kota-Sachar,2024-08-17,486182899997,97186
1496,Mugdha Singh,abhiram03@example.com,05445727797,Keer-Char,2023-12-13,103959655431,156655
6621,Devika Kala,advaithsetty@example.com,+917457495452,Kaul-Khosla,2025-07-28,973421655236,58321
1108,Gopal Dave,mannenoah@example.org,05713106201,"Ranganathan, Koshy and Chaudhari",2023-09-29,844385070972,190093
2088,Gagan Raj,epurohit@example.net,08773635611,Mitter Inc,2026-05-30,104451402725,142804
2149,Meera Sanghvi,gshankar@example.org,1570685815,Bhakta-Raju,2025-01-11,529716546653,71629
2151,Rachit Butala,svenkataraman@example.org,+919461199029,"Narayan, Sanghvi and Bedi",2025-07-23,139474381157,105336
9018,Chaaya Korpal,qadimkumer@example.net,8080084318,Mittal-Chandran,2025-07-15,826029551383,126695
7042,Sanaya Wason,jagdishvohra@example.com,+916057675854,Shroff-Chawla,2025-05-30,150430915967,122428
3308,Zehaan Rege,vedasachdeva@example.com,+914951165755,Som Group,2025-08-20,791059436641,110081
3643,Jhalak Chopra,ckarpe@example.net,1359143000,"Bhardwaj, Deep and Nanda",2024-01-21,608237975711,172127
1516,Owen Ratta,memonojasvi@example.org,+914455623039,Srivastava Inc,2025-01-08,092960023754,154265
4518,Dayamai Mani,jackpanchal@example.net,2812404018,Chahal-Krishnamurthy,2024-01-07,731182375991,158241
8882,Tristan Dutt,megha21@example.net,6344740935,Chadha Group,2024-05-06,563827441710,108073
5402,Parth Soman,ozadarika@example.com,05120700624,Mitra-Sastry,2024-01-25,841193003696,136559
6031,Abhimanyu Nayar,vyanjana07@example.net,05203350194,Samra Group,2025-08-27,902276692470,64065
9143,Faqid Venkataraman,padmanabhankrishna@example.org,+912722927917,"Gera, Bora and Kulkarni",2025-09-06,998793075835,108871
2717,Omya Mallick,gourshravya@example.org,8811104107,Patla Inc,2024-03-17,683481368804,175430
2040,Harini Nadkarni,shaurya27@example.com,+910483381220,Narain Inc,2023-08-24,595957578541,83209
7458,Ekani Arora,ramachandranadvik@example.org,02629367347,Naidu-Dara,2024-02-04,192618145826,194953
4683,Faris Sidhu,eshana60@example.com,01098726485,Chand Ltd,2025-03-02,325467969543,140345
2471,Forum Banerjee,narayanjanani@example.org,07192167821,Dubey Group,2026-03-21,537929388260,148501
3526,Eshana Arya,ftripathi@example.com,9817945118,Setty Group,2025-10-14,394121508431,131232
5690,Veda Raju,ryanvohra@example.org,00634064605,Shere-Dasgupta,2025-08-05,619734713298,126245
5395,Rachit Nadig,darachristopher@example.com,3029000404,"Tandon, Venkataraman and Murty",2024-05-03,606952586455,109269
7919,Peter Anand,pratyushbasak@example.org,00355190649,Bhatnagar PLC,2025-11-21,409463768596,105989
1795,Vritti Cherian,rachanadate@example.net,+917642835211,"Mall, Dash and Jhaveri",2025-08-11,730766380059,153718
4879,Forum Puri,harinakshirai@example.net,8472275917,Baral PLC,2024-10-15,557945324386,99617
5782,Siddharth Trivedi,pahal65@example.com,7748361247,Anne Group,2024-12-23,278940958382,139466
1309,Ranveer Bhatti,deepjonathan@example.net,0573553840,Walia-Saran,2026-02-20,548946068496,126459
5828,Deepa Venkatesh,sneha11@example.org,03393646207,Uppal-Chakrabarti,2025-05-04,660317581020,148688
8638,Vrinda Nadkarni,omyasathe@example.org,4539821038,"Ghose, Balasubramanian and Bava",2024-01-19,970102882338,192728
8251,Qabil Boase,faras94@example.org,0662606524,Modi-Sodhi,2025-03-07,356812100785,162499
7787,Edhitha Viswanathan,jwali@example.org,+917800674303,Doctor-Karan,2025-12-03,559484723422,194186
7214,Adweta Kant,nikitasagar@example.org,06132922374,Mital PLC,2025-02-05,828526185819,109540
7886,Faqid Salvi,yashoda25@example.net,+912147849963,"Warrior, Khare and Talwar",2024-01-23,324961048577,104906
3632,Ira Mittal,dayamai60@example.net,+916102661602,Korpal-Morar,2023-09-08,437552371681,140339
1835,Udyati Sangha,lila22@example.org,+911467017704,Bumb-Gandhi,2026-01-06,442689839946,68160
9029,Qasim Tripathi,lankasamuel@example.net,+912424536419,Wason Group,2023-08-29,947076772794,146165
4717,Abha Virk,kalarana@example.org,01051590190,"Sethi, Borah and Dey",2026-01-02,419883034696,67527
9543,Naveen Mistry,kalasen@example.org,6314691665,"Anne, Mohanty and Chander",2025-08-28,621025902160,86270
9650,Jagat Bali,chaayanagi@example.net,07906708189,"Sagar, Dugal and Sridhar",2026-03-10,892456332757,86928
2922,Ekalinga Dhar,darpanbose@example.com,03979226259,Sur-Balan,2024-09-01,567915317846,175839
4970,Tristan Bumb,aryanchandran@example.com,04126324282,Chada-Kari,2023-09-24,876796585165,94896
1508,Aadhya Trivedi,dalbirgrewal@example.com,00778574757,Saha-Doshi,2025-07-27,012093732437,179929
5065,Vamakshi Gera,sarmaom@example.net,+916062339412,"Dhingra, Hayer and Gulati",2025-07-27,427035138257,126720
7048,Zayan Karpe,ncherian@example.org,+911875666742,"Pradhan, Subramanian and Walia",2025-06-12,979032673219,167632
6685,Jeevika Bedi,cbaria@example.com,04558576943,"Gole, Balan and Ramachandran",2026-02-03,595314231105,103759
3506,Rohan Handa,trivenisubramanian@example.org,02147155341,Guha-Rajagopal,2025-01-18,703705252639,183224
7974,Avni Bakshi,ishwar41@example.net,5081296221,"Issac, Hayer and Seth",2025-11-06,913592424916,27150
6193,Edhitha Bhavsar,riakonda@example.org,+913833636438,Sampath-Sama,2025-09-23,087949836125,182318
9167,Amrita Dhar,amairamani@example.org,3810210350,Sunder-Chowdhury,2025-09-05,820177457981,77267
9818,Riya Narayan,varmalila@example.net,08751959467,Uppal and Sons,2025-05-21,271915085214,37389
5580,Girindra Ben,rajuyashvi@example.org,8699094799,"Rege, Rajagopal and Dayal",2024-09-24,882911705779,60364
4480,Neel Mand,sunderekalinga@example.org,02823701083,"Bhatti, Subramanian and Reddy",2024-11-13,539410287251,63209
3622,Arin Malhotra,shivanshmani@example.org,04815513572,"Toor, Pandey and Sheth",2024-12-20,182649700296,163877
6738,Wridesh Garg,thakkargopal@example.com,+914901052823,Mody Group,2025-09-20,024343889488,28238
1451,Jagrati Sehgal,ksant@example.com,3109037393,Char and Sons,2024-06-01,602302403657,48170
6521,Yoshita Narasimhan,rudra82@example.net,5781761959,"Rana, Suri and Ben",2025-02-04,313074752881,180965
5445,Divya Oommen,sarafvaishnavi@example.net,9245270503,Prabhakar-Mann,2024-07-01,840869748322,29346
7553,Zayan Jha,bordemanya@example.net,+918033390367,Shan-Mitter,2025-12-28,146380894782,74271
3627,Jackson Gade,adya24@example.com,0980124947,Pathak-Handa,2024-10-16,015359859161,134160
5492,Indali Loyal,xgoel@example.net,7980840548,Khosla Inc,2024-04-27,194678783317,43630
6276,Ganga Oza,udhar@example.org,+916446920133,Date Ltd,2025-07-29,359867195417,115541
9109,Jason Iyer,wsidhu@example.org,03449635785,Koshy and Sons,2025-12-03,603769346076,58672
9474,Onkar Walla,kalebanjeet@example.net,07362577263,"Lalla, Chada and Arya",2025-08-11,885253490574,40414
9669,Indrajit Aggarwal,hitesh23@example.org,4503173268,Lala Inc,2024-05-10,827166069129,109462
6581,Tanvi Chakrabarti,varenya06@example.net,02675564770,"Sankar, Purohit and Chaudhuri",2023-09-09,411815770484,73663
2221,Arjun Issac,vwalia@example.org,7005333686,"Oommen, Goswami and Dasgupta",2026-01-27,214230256963,80424
9437,Harshil Chakraborty,ramakrishnanvinaya@example.org,03865568328,Lad and Sons,2025-12-12,543348062032,125273
1444,Vyanjana Mittal,teerthrajagopalan@example.org,02662485413,Oak Ltd,2024-02-07,277389808870,166087
5798,Inaya Bandi,sbadal@example.net,00800914908,Mann LLC,2024-03-10,261183871380,169827
3882,Vaishnavi Raval,nikita47@example.org,+919156437537,Dhingra-Padmanabhan,2026-03-08,990838234675,178710
8178,Vrishti Venkatesh,gardecharvi@example.com,+919577095659,"Nadkarni, Gola and Deo",2026-04-04,083566863414,61832
4352,Ayush Kohli,upadhyaywaida@example.org,05705495184,Mammen-Baria,2025-10-15,715400173547,183299
1851,Henry Yadav,bajajyashodhara@example.net,+917882016868,Nagi Ltd,2026-01-10,811826080939,195737
5823,Sathvik Handa,hhegde@example.com,2575822410,"Andra, Dubey and Sengupta",2026-06-18,642415605564,28827
1252,Yashawini Trivedi,badamiyatin@example.net,2217968676,"Rana, Behl and Hayer",2024-06-06,047733774311,90562
9963,Sathvik Mand,meghanatripathi@example.org,+916975056201,Kapur-Sastry,2026-06-04,538212574856,165396
4767,Jack Shetty,balhaar79@example.net,00415714580,Deshpande LLC,2026-02-15,119956694076,158024
8443,Urvi Badal,vaishnavibanerjee@example.org,8753431244,"Gole, Pau and Kumar",2023-10-27,741202680148,106206
3023,Guneet Dey,avidatta@example.org,08078291846,"Pillai, Rege and Iyer",2024-05-08,951276370719,159244
6949,Radhika Manda,rushil98@example.net,4623720092,Deep-Padmanabhan,2024-11-06,491081333925,126458
9699,Chatresh Narang,ogulati@example.com,05657829583,Gaba-Chaudry,2023-11-09,721213073324,159102
5755,Ansh Kumer,orinderbanik@example.org,+914480994698,Chaudhari Inc,2025-08-14,012698167887,87974
3148,Tripti Kant,gbath@example.net,+915785247774,Bajwa Ltd,2024-07-01,893658921268,90918
3651,Azad Jaggi,tamanna33@example.com,06509053618,Wali-Dugar,2025-04-14,720749894607,92632
4380,Neel Bala,ekiya81@example.net,06702473931,Divan-Bhagat,2024-09-18,281103324341,182120
8230,Falak Bassi,arya45@example.net,+918910612615,Bahl-Dube,2023-07-22,800001913413,174397
6259,Darpan Reddy,bhattacharyyaindali@example.com,01661262668,Savant Ltd,2025-03-13,104588536266,68671
5978,Sarthak Som,panditsimon@example.net,04841920439,Mahajan and Sons,2023-08-25,661257140939,187902
5943,Warjas Raval,osangha@example.com,01122921311,"Murty, Yohannan and Puri",2025-04-17,500224392385,37665
5858,Bhavini Sha,orinderkamdar@example.com,07027565555,Loyal Inc,2026-05-01,217313703692,46111
7061,Aachal Bhavsar,sraj@example.com,07881774575,Rege-Kota,2025-02-10,725097173353,146843
1603,Amrita Bawa,varenya31@example.net,9473808997,Konda Inc,2024-03-22,677460001579,176022
3953,Yashica Purohit,sanibhavini@example.org,+914342136717,Kar-Kale,2025-01-05,661744297721,38529
8189,Advika Tandon,bchauhan@example.org,09393004316,"Puri, Chhabra and Loyal",2025-09-11,178304846457,152467
1158,Hitesh Bose,rreddy@example.org,3788801864,"Dey, Gour and Setty",2024-08-27,843698373510,78942
1548,Nisha Bobal,norirajata@example.net,6645558551,Sura PLC,2024-11-25,394965440163,194412
1652,Chakradhar Mangal,abdulmodi@example.net,+914784114071,Singh-Sethi,2026-05-21,470073308897,98648
2254,Chameli Vasa,ikshitamandal@example.com,08822780176,"Dara, Babu and Vaidya",2024-07-17,783271291121,168127
8261,Lopa Prashad,ravalxalak@example.com,+912768543625,Mishra and Sons,2023-10-05,293042195501,29927
8929,Omaja Choudhry,ronithsengupta@example.net,06356711385,"Bobal, Tak and Lata",2025-08-07,668864588138,164625
6606,Qarin Natarajan,samuel87@example.org,01064605016,Narula-Saxena,2025-01-02,774591645121,36529
8743,Ekantika Bhandari,jasmit84@example.com,8922929648,Luthra-Warrior,2024-06-17,446891361281,72852
1534,Chandran Panchal,jsama@example.org,05683287732,"Jha, Ganguly and Jayaraman",2025-06-06,750396859675,180321
7313,Warjas Sharaf,wkant@example.org,+917594695311,Bal-Chaudhry,2025-03-10,433923714241,155577
8939,Qushi Chatterjee,ambleisaiah@example.net,+916734822092,"Bhatti, Dass and Patil",2024-03-23,542247794020,193182
6672,Amrita Boase,samuel20@example.com,+919689146156,"Barad, Bhalla and Buch",2025-05-15,732252046658,146948
7371,Onveer Kara,sehgalgirindra@example.net,08527326423,Luthra-Vyas,2026-05-04,409814321911,166399
